Region,Age,Year,MortalityCoefficient
13,17,2002,
13,17,2003,
13,17,2004,
13,17,2005,
13,17,2006,
13,17,2007,
13,17,2008,
13,17,2009,
13,17,2010,
13,17,2011,
13,17,2012,
13,17,2013,
13,17,2014,
13,17,2015,
13,17,2016,
13,17,2017,
13,17,2018,
13,17,2019,
13,17,2020,
13,17,2021,
13,17,2022,
13,17,2023,
13,18,2000,
13,18,2001,
13,18,2002,
13,18,2003,
13,18,2004,
13,18,2005,
13,18,2006,
13,18,2007,
13,18,2008,
13,18,2009,
13,18,2010,
13,18,2011,
13,18,2012,
13,18,2013,
13,18,2014,
13,18,2015,
13,18,2016,
13,18,2017,
13,18,2018,
13,18,2019,
13,18,2020,
13,18,2021,
13,18,2022,
13,18,2023,
13,19,2000,
13,19,2001,
13,19,2002,
13,19,2003,
13,19,2004,
13,19,2005,
13,19,2006,
13,19,2007,
13,19,2008,
13,19,2009,
13,19,2010,
13,19,2011,
13,19,2012,
13,19,2013,
13,19,2014,
13,19,2015,
13,19,2016,
13,19,2017,
13,19,2018,
13,19,2019,
13,19,2020,
13,19,2021,
13,19,2022,
13,19,2023,
14,0,2000,
14,0,2001,
14,0,2002,
14,0,2003,
14,0,2004,
14,0,2005,
14,0,2006,
14,0,2007,
14,0,2008,
14,0,2009,
14,0,2010,
14,0,2011,
14,0,2012,
14,0,2013,
14,0,2014,
14,0,2015,
14,0,2016,
14,0,2017,
14,0,2018,
14,0,2019,
14,0,2020,
14,0,2021,
14,0,2022,
14,0,2023,
14,1,2000,
14,1,2001,
14,1,2002,
14,1,2003,
14,1,2004,
14,1,2005,
14,1,2006,
14,1,2007,
14,1,2008,
14,1,2009,
14,1,2010,
14,1,2011,
14,1,2012,
14,1,2013,
14,1,2014,
14,1,2015,
14,1,2016,
14,1,2017,
14,1,2018,
14,1,2019,
14,1,2020,
14,1,2021,
14,1,2022,
14,1,2023,
14,2,2000,
14,2,2001,
14,2,2002,
14,2,2003,
14,2,2004,
14,2,2005,
14,2,2006,
14,2,2007,
14,2,2008,
14,2,2009,
14,2,2010,
14,2,2011,
14,2,2012,
14,2,2013,
14,2,2014,
14,2,2015,
14,2,2016,
14,2,2017,
14,2,2018,
14,2,2019,
14,2,2020,
14,2,2021,
14,2,2022,
14,2,2023,
14,3,2000,
14,3,2001,
14,3,2002,
14,3,2003,
14,3,2004,
14,3,2005,
14,3,2006,
14,3,2007,
14,3,2008,
14,3,2009,
14,3,2010,
14,3,2011,
14,3,2012,
14,3,2013,
14,3,2014,
14,3,2015,
14,3,2016,
14,3,2017,
14,3,2018,
14,3,2019,
14,3,2020,
14,3,2021,
14,3,2022,
14,3,2023,
14,4,2000,
14,4,2001,
14,4,2002,
14,4,2003,
14,4,2004,
14,4,2005,
14,4,2006,
14,4,2007,
14,4,2008,
14,4,2009,
14,4,2010,
14,4,2011,
14,4,2012,
14,4,2013,
14,4,2014,
14,4,2015,
14,4,2016,
14,4,2017,
14,4,2018,
14,4,2019,
14,4,2020,
14,4,2021,
14,4,2022,
14,4,2023,
14,5,2000,
14,5,2001,
14,5,2002,
14,5,2003,
14,5,2004,
14,5,2005,
14,5,2006,
14,5,2007,
14,5,2008,
14,5,2009,
14,5,2010,
14,5,2011,
14,5,2012,
14,5,2013,
14,5,2014,
14,5,2015,
14,5,2016,
14,5,2017,
14,5,2018,
14,5,2019,
14,5,2020,
14,5,2021,
14,5,2022,
14,5,2023,
14,6,2000,
14,6,2001,
14,6,2002,
14,6,2003,
14,6,2004,
14,6,2005,
14,6,2006,
14,6,2007,
14,6,2008,
14,6,2009,
14,6,2010,
14,6,2011,
14,6,2012,
14,6,2013,
14,6,2014,
14,6,2015,
14,6,2016,
14,6,2017,
14,6,2018,
14,6,2019,
14,6,2020,
14,6,2021,
14,6,2022,
14,6,2023,
14,7,2000,
14,7,2001,
14,7,2002,
14,7,2003,
14,7,2004,
14,7,2005,
14,7,2006,
14,7,2007,
14,7,2008,
14,7,2009,
14,7,2010,
14,7,2011,
14,7,2012,
14,7,2013,
14,7,2014,
14,7,2015,
14,7,2016,
14,7,2017,
14,7,2018,
14,7,2019,
14,7,2020,
14,7,2021,
14,7,2022,
14,7,2023,
14,8,2000,
14,8,2001,
14,8,2002,
14,8,2003,
14,8,2004,
14,8,2005,
14,8,2006,
14,8,2007,
14,8,2008,
14,8,2009,
14,8,2010,
14,8,2011,
14,8,2012,
14,8,2013,
14,8,2014,
14,8,2015,
14,8,2016,
14,8,2017,
14,8,2018,
14,8,2019,
14,8,2020,
14,8,2021,
14,8,2022,
14,8,2023,
14,9,2000,
14,9,2001,
14,9,2002,
14,9,2003,
14,9,2004,
14,9,2005,
14,9,2006,
14,9,2007,
14,9,2008,
14,9,2009,
14,9,2010,
14,9,2011,
14,9,2012,
14,9,2013,
14,9,2014,
14,9,2015,
14,9,2016,
14,9,2017,
14,9,2018,
14,9,2019,
14,9,2020,
14,9,2021,
14,9,2022,
14,9,2023,
14,10,2000,
14,10,2001,
14,10,2002,
14,10,2003,
14,10,2004,
14,10,2005,
14,10,2006,
14,10,2007,
14,10,2008,
14,10,2009,
14,10,2010,
14,10,2011,
14,10,2012,
14,10,2013,
14,10,2014,
14,10,2015,
14,10,2016,
14,10,2017,
14,10,2018,
14,10,2019,
14,10,2020,
14,10,2021,
14,10,2022,
14,10,2023,
14,11,2000,
14,11,2001,
14,11,2002,
14,11,2003,
14,11,2004,
14,11,2005,
14,11,2006,
14,11,2007,
14,11,2008,
14,11,2009,
14,11,2010,
14,11,2011,
14,11,2012,
14,11,2013,
14,11,2014,
14,11,2015,
14,11,2016,
14,11,2017,
14,11,2018,
14,11,2019,
14,11,2020,
14,11,2021,
14,11,2022,
14,11,2023,
14,12,2000,
14,12,2001,
14,12,2002,
14,12,2003,
14,12,2004,
14,12,2005,
14,12,2006,
14,12,2007,
14,12,2008,
14,12,2009,
14,12,2010,
14,12,2011,
14,12,2012,
14,12,2013,
14,12,2014,
14,12,2015,
14,12,2016,
14,12,2017,
14,12,2018,
14,12,2019,
14,12,2020,
14,12,2021,
14,12,2022,
14,12,2023,
14,13,2000,
14,13,2001,
14,13,2002,
14,13,2003,
14,13,2004,
14,13,2005,
14,13,2006,
14,13,2007,
14,13,2008,
14,13,2009,
14,13,2010,
14,13,2011,
14,13,2012,
14,13,2013,
14,13,2014,
14,13,2015,
14,13,2016,
14,13,2017,
14,13,2018,
14,13,2019,
14,13,2020,
14,13,2021,
14,13,2022,
14,13,2023,
14,14,2000,
14,14,2001,
14,14,2002,
14,14,2003,
14,14,2004,
14,14,2005,
14,14,2006,
14,14,2007,
14,14,2008,
14,14,2009,
14,14,2010,
14,14,2011,
14,14,2012,
14,14,2013,
14,14,2014,
14,14,2015,
14,14,2016,
14,14,2017,
14,14,2018,
14,14,2019,
14,14,2020,
14,14,2021,
14,14,2022,
14,14,2023,
14,15,2000,
14,15,2001,
14,15,2002,
14,15,2003,
14,15,2004,
14,15,2005,
14,15,2006,
14,15,2007,
14,15,2008,
14,15,2009,
14,15,2010,
14,15,2011,
14,15,2012,
14,15,2013,
14,15,2014,
14,15,2015,
14,15,2016,
14,15,2017,
14,15,2018,
14,15,2019,
14,15,2020,
14,15,2021,
14,15,2022,
14,15,2023,
14,16,2000,
14,16,2001,
14,16,2002,
14,16,2003,
14,16,2004,
14,16,2005,
14,16,2006,
14,16,2007,
14,16,2008,
14,16,2009,
14,16,2010,
14,16,2011,
14,16,2012,
14,16,2013,
14,16,2014,
14,16,2015,
14,16,2016,
14,16,2017,
14,16,2018,
14,16,2019,
14,16,2020,
14,16,2021,
14,16,2022,
14,16,2023,
14,17,2000,
14,17,2001,
14,17,2002,
14,17,2003,
14,17,2004,
14,17,2005,
14,17,2006,
14,17,2007,
14,17,2008,
14,17,2009,
14,17,2010,
14,17,2011,
14,17,2012,
14,17,2013,
14,17,2014,
14,17,2015,
14,17,2016,
14,17,2017,
14,17,2018,
14,17,2019,
14,17,2020,
14,17,2021,
14,17,2022,
14,17,2023,
14,18,2000,
14,18,2001,
14,18,2002,
14,18,2003,
14,18,2004,
14,18,2005,
14,18,2006,
14,18,2007,
14,18,2008,
14,18,2009,
14,18,2010,
14,18,2011,
14,18,2012,
14,18,2013,
14,18,2014,
14,18,2015,
14,18,2016,
14,18,2017,
14,18,2018,
14,18,2019,
14,18,2020,
14,18,2021,
14,18,2022,
14,18,2023,
14,19,2000,
14,19,2001,
14,19,2002,
14,19,2003,
14,19,2004,
14,19,2005,
14,19,2006,
14,19,2007,
14,19,2008,
14,19,2009,
14,19,2010,
14,19,2011,
14,19,2012,
14,19,2013,
14,19,2014,
14,19,2015,
14,19,2016,
14,19,2017,
14,19,2018,
14,19,2019,
14,19,2020,
14,19,2021,
14,19,2022,
14,19,2023,
17,0,2000,
17,0,2001,
17,0,2002,
17,0,2003,
17,0,2004,
17,0,2005,
17,0,2006,
17,0,2007,
17,0,2008,
17,0,2009,
17,0,2010,
17,0,2011,
17,0,2012,
17,0,2013,
17,0,2014,
17,0,2015,
17,0,2016,
17,0,2017,
17,0,2018,
17,0,2019,
17,0,2020,
17,0,2021,
17,0,2022,
17,0,2023,
17,1,2000,
17,1,2001,
17,1,2002,
17,1,2003,
17,1,2004,
17,1,2005,
17,1,2006,
17,1,2007,
17,1,2008,
17,1,2009,
17,1,2010,
17,1,2011,
17,1,2012,
17,1,2013,
17,1,2014,
17,1,2015,
17,1,2016,
17,1,2017,
17,1,2018,
17,1,2019,
17,1,2020,
17,1,2021,
17,1,2022,
17,1,2023,
17,2,2000,
17,2,2001,
17,2,2002,
17,2,2003,
17,2,2004,
17,2,2005,
17,2,2006,
17,2,2007,
17,2,2008,
17,2,2009,
17,2,2010,
17,2,2011,
17,2,2012,
17,2,2013,
17,2,2014,
17,2,2015,
17,2,2016,
17,2,2017,
17,2,2018,
17,2,2019,
17,2,2020,
17,2,2021,
17,2,2022,
17,2,2023,
17,3,2000,
17,3,2001,
17,3,2002,
17,3,2003,
17,3,2004,
17,3,2005,
17,3,2006,
17,3,2007,
17,3,2008,
17,3,2009,
17,3,2010,
17,3,2011,
17,3,2012,
17,3,2013,
17,3,2014,
17,3,2015,
17,3,2016,
17,3,2017,
17,3,2018,
17,3,2019,
17,3,2020,
17,3,2021,
17,3,2022,
17,3,2023,
17,4,2000,
17,4,2001,
17,4,2002,
17,4,2003,
17,4,2004,
17,4,2005,
17,4,2006,
17,4,2007,
17,4,2008,
17,4,2009,
17,4,2010,
17,4,2011,
17,4,2012,
17,4,2013,
17,4,2014,
17,4,2015,
17,4,2016,
17,4,2017,
17,4,2018,
17,4,2019,
17,4,2020,
17,4,2021,
17,4,2022,
17,4,2023,
17,5,2000,
17,5,2001,
17,5,2002,
17,5,2003,
17,5,2004,
17,5,2005,
17,5,2006,
17,5,2007,
17,5,2008,
17,5,2009,
17,5,2010,
17,5,2011,
17,5,2012,
17,5,2013,
17,5,2014,
17,5,2015,
17,5,2016,
17,5,2017,
17,5,2018,
17,5,2019,
17,5,2020,
17,5,2021,
17,5,2022,
17,5,2023,
17,6,2000,
17,6,2001,
17,6,2002,
17,6,2003,
17,6,2004,
17,6,2005,
17,6,2006,
17,6,2007,
17,6,2008,
17,6,2009,
17,6,2010,
17,6,2011,
17,6,2012,
17,6,2013,
17,6,2014,
17,6,2015,
17,6,2016,
17,6,2017,
17,6,2018,
17,6,2019,
17,6,2020,
17,6,2021,
17,6,2022,
17,6,2023,
17,7,2000,
17,7,2001,
17,7,2002,
17,7,2003,
17,7,2004,
17,7,2005,
17,7,2006,
17,7,2007,
17,7,2008,
17,7,2009,
17,7,2010,
17,7,2011,
17,7,2012,
17,7,2013,
17,7,2014,
17,7,2015,
17,7,2016,
17,7,2017,
17,7,2018,
17,7,2019,
17,7,2020,
17,7,2021,
17,7,2022,
17,7,2023,
17,8,2000,
17,8,2001,
17,8,2002,
17,8,2003,
17,8,2004,
17,8,2005,
17,8,2006,
17,8,2007,
17,8,2008,
17,8,2009,
17,8,2010,
17,8,2011,
17,8,2012,
17,8,2013,
17,8,2014,
17,8,2015,
17,8,2016,
17,8,2017,
17,8,2018,
17,8,2019,
17,8,2020,
17,8,2021,
17,8,2022,
17,8,2023,
17,9,2000,
17,9,2001,
17,9,2002,
17,9,2003,
17,9,2004,
17,9,2005,
17,9,2006,
17,9,2007,
17,9,2008,
17,9,2009,
17,9,2010,
17,9,2011,
17,9,2012,
17,9,2013,
17,9,2014,
17,9,2015,
17,9,2016,
17,9,2017,
17,9,2018,
17,9,2019,
17,9,2020,
17,9,2021,
17,9,2022,
17,9,2023,
17,10,2000,
17,10,2001,
17,10,2002,
17,10,2003,
17,10,2004,
17,10,2005,
17,10,2006,
17,10,2007,
17,10,2008,
17,10,2009,
17,10,2010,
17,10,2011,
17,10,2012,
17,10,2013,
17,10,2014,
17,10,2015,
17,10,2016,
17,10,2017,
17,10,2018,
17,10,2019,
17,10,2020,
17,10,2021,
17,10,2022,
17,10,2023,
17,11,2000,
17,11,2001,
17,11,2002,
17,11,2003,
17,11,2004,
17,11,2005,
17,11,2006,
17,11,2007,
17,11,2008,
17,11,2009,
17,11,2010,
17,11,2011,
17,11,2012,
17,11,2013,
17,11,2014,
17,11,2015,
17,11,2016,
17,11,2017,
17,11,2018,
17,11,2019,
17,11,2020,
17,11,2021,
17,11,2022,
17,11,2023,
17,12,2000,
17,12,2001,
17,12,2002,
17,12,2003,
17,12,2004,
17,12,2005,
17,12,2006,
17,12,2007,
17,12,2008,
17,12,2009,
17,12,2010,
17,12,2011,
17,12,2012,
17,12,2013,
17,12,2014,
17,12,2015,
17,12,2016,
17,12,2017,
17,12,2018,
17,12,2019,
17,12,2020,
17,12,2021,
17,12,2022,
17,12,2023,
17,13,2000,
17,13,2001,
17,13,2002,
17,13,2003,
17,13,2004,
17,13,2005,
17,13,2006,
17,13,2007,
17,13,2008,
17,13,2009,
17,13,2010,
17,13,2011,
17,13,2012,
17,13,2013,
17,13,2014,
17,13,2015,
17,13,2016,
17,13,2017,
17,13,2018,
17,13,2019,
17,13,2020,
17,13,2021,
17,13,2022,
17,13,2023,
17,14,2000,
17,14,2001,
17,14,2002,
17,14,2003,
17,14,2004,
17,14,2005,
17,14,2006,
17,14,2007,
17,14,2008,
17,14,2009,
17,14,2010,
17,14,2011,
17,14,2012,
17,14,2013,
17,14,2014,
17,14,2015,
17,14,2016,
17,14,2017,
17,14,2018,
17,14,2019,
17,14,2020,
17,14,2021,
17,14,2022,
17,14,2023,
17,15,2000,
17,15,2001,
17,15,2002,
17,15,2003,
17,15,2004,
17,15,2005,
17,15,2006,
17,15,2007,
17,15,2008,
17,15,2009,
17,15,2010,
17,15,2011,
17,15,2012,
17,15,2013,
17,15,2014,
17,15,2015,
17,15,2016,
17,15,2017,
17,15,2018,
17,15,2019,
17,15,2020,
17,15,2021,
17,15,2022,
17,15,2023,
17,16,2000,
17,16,2001,
17,16,2002,
17,16,2003,
17,16,2004,
17,16,2005,
17,16,2006,
17,16,2007,
17,16,2008,
17,16,2009,
17,16,2010,
17,16,2011,
17,16,2012,
17,16,2013,
17,16,2014,
17,16,2015,
17,16,2016,
17,16,2017,
17,16,2018,
17,16,2019,
17,16,2020,
17,16,2021,
17,16,2022,
17,16,2023,
17,17,2000,
17,17,2001,
17,17,2002,
17,17,2003,
17,17,2004,
17,17,2005,
17,17,2006,
17,17,2007,
17,17,2008,
17,17,2009,
17,17,2010,
17,17,2011,
17,17,2012,
17,17,2013,
17,17,2014,
17,17,2015,
17,17,2016,
17,17,2017,
17,17,2018,
17,17,2019,
17,17,2020,
17,17,2021,
17,17,2022,
17,17,2023,
17,18,2000,
17,18,2001,
17,18,2002,
17,18,2003,
17,18,2004,
17,18,2005,
17,18,2006,
17,18,2007,
17,18,2008,
17,18,2009,
17,18,2010,
17,18,2011,
17,18,2012,
17,18,2013,
17,18,2014,
17,18,2015,
17,18,2016,
17,18,2017,
17,18,2018,
17,18,2019,
17,18,2020,
17,18,2021,
17,18,2022,
17,18,2023,
17,19,2000,
17,19,2001,
17,19,2002,
17,19,2003,
17,19,2004,
17,19,2005,
17,19,2006,
17,19,2007,
17,19,2008,
17,19,2009,
17,19,2010,
17,19,2011,
17,19,2012,
17,19,2013,
17,19,2014,
17,19,2015,
17,19,2016,
17,19,2017,
17,19,2018,
17,19,2019,
17,19,2020,
17,19,2021,
17,19,2022,
17,19,2023,
18,0,2000,
18,0,2001,
18,0,2002,
18,0,2003,
18,0,2004,
18,0,2005,
18,0,2006,
18,0,2007,
18,0,2008,
18,0,2009,
18,0,2010,
18,0,2011,
18,0,2012,
18,0,2013,
18,0,2014,
18,0,2015,
18,0,2016,
18,0,2017,
18,0,2018,
18,0,2019,
18,0,2020,
18,0,2021,
18,0,2022,
18,0,2023,
18,1,2000,
18,1,2001,
18,1,2002,
18,1,2003,
18,1,2004,
18,1,2005,
18,1,2006,
18,1,2007,
18,1,2008,
18,1,2009,
18,1,2010,
18,1,2011,
18,1,2012,
18,1,2013,
18,1,2014,
18,1,2015,
18,1,2016,
18,1,2017,
18,1,2018,
18,1,2019,
18,1,2020,
18,1,2021,
18,1,2022,
18,1,2023,
18,2,2000,
18,2,2001,
18,2,2002,
18,2,2003,
18,2,2004,
18,2,2005,
18,2,2006,
18,2,2007,
18,2,2008,
18,2,2009,
18,2,2010,
18,2,2011,
18,2,2012,
18,2,2013,
18,2,2014,
18,2,2015,
18,2,2016,
18,2,2017,
18,2,2018,
18,2,2019,
18,2,2020,
18,2,2021,
18,2,2022,
18,2,2023,
18,3,2000,
18,3,2001,
18,3,2002,
18,3,2003,
18,3,2004,
18,3,2005,
18,3,2006,
18,3,2007,
18,3,2008,
18,3,2009,
18,3,2010,
18,3,2011,
18,3,2012,
18,3,2013,
18,3,2014,
18,3,2015,
18,3,2016,
18,3,2017,
18,3,2018,
18,3,2019,
18,3,2020,
18,3,2021,
18,3,2022,
18,3,2023,
18,4,2000,
18,4,2001,
18,4,2002,
18,4,2003,
18,4,2004,
18,4,2005,
18,4,2006,
18,4,2007,
18,4,2008,
18,4,2009,
18,4,2010,
18,4,2011,
18,4,2012,
18,4,2013,
18,4,2014,
18,4,2015,
18,4,2016,
18,4,2017,
18,4,2018,
18,4,2019,
18,4,2020,
18,4,2021,
18,4,2022,
18,4,2023,
18,5,2000,
18,5,2001,
18,5,2002,
18,5,2003,
18,5,2004,
18,5,2005,
18,5,2006,
18,5,2007,
18,5,2008,
18,5,2009,
18,5,2010,
18,5,2011,
18,5,2012,
18,5,2013,
18,5,2014,
18,5,2015,
18,5,2016,
18,5,2017,
18,5,2018,
18,5,2019,
18,5,2020,
18,5,2021,
18,5,2022,
18,5,2023,
18,6,2000,
18,6,2001,
18,6,2002,
18,6,2003,
18,6,2004,
18,6,2005,
18,6,2006,
18,6,2007,
18,6,2008,
18,6,2009,
18,6,2010,
18,6,2011,
18,6,2012,
18,6,2013,
18,6,2014,
18,6,2015,
18,6,2016,
18,6,2017,
18,6,2018,
18,6,2019,
18,6,2020,
18,6,2021,
18,6,2022,
18,6,2023,
18,7,2000,
18,7,2001,
18,7,2002,
18,7,2003,
18,7,2004,
18,7,2005,
18,7,2006,
18,7,2007,
18,7,2008,
18,7,2009,
18,7,2010,
18,7,2011,
18,7,2012,
18,7,2013,
18,7,2014,
18,7,2015,
18,7,2016,
18,7,2017,
18,7,2018,
18,7,2019,
18,7,2020,
18,7,2021,
18,7,2022,
18,7,2023,
18,8,2000,
18,8,2001,
18,8,2002,
18,8,2003,
18,8,2004,
18,8,2005,
18,8,2006,
18,8,2007,
18,8,2008,
18,8,2009,
18,8,2010,
18,8,2011,
18,8,2012,
18,8,2013,
18,8,2014,
18,8,2015,
18,8,2016,
18,8,2017,
18,8,2018,
18,8,2019,
18,8,2020,
18,8,2021,
18,8,2022,
18,8,2023,
18,9,2000,
18,9,2001,
18,9,2002,
18,9,2003,
18,9,2004,
18,9,2005,
18,9,2006,
18,9,2007,
18,9,2008,
18,9,2009,
18,9,2010,
18,9,2011,
18,9,2012,
18,9,2013,
18,9,2014,
18,9,2015,
18,9,2016,
18,9,2017,
18,9,2018,
18,9,2019,
18,9,2020,
18,9,2021,
18,9,2022,
18,9,2023,
18,10,2000,
18,10,2001,
18,10,2002,
18,10,2003,
18,10,2004,
18,10,2005,
18,10,2006,
18,10,2007,
18,10,2008,
18,10,2009,
18,10,2010,
18,10,2011,
18,10,2012,
18,10,2013,
18,10,2014,
18,10,2015,
18,10,2016,
18,10,2017,
18,10,2018,
18,10,2019,
18,10,2020,
18,10,2021,
18,10,2022,
18,10,2023,
18,11,2000,
18,11,2001,
18,11,2002,
18,11,2003,
18,11,2004,
18,11,2005,
18,11,2006,
18,11,2007,
18,11,2008,
18,11,2009,
18,11,2010,
18,11,2011,
18,11,2012,
18,11,2013,
18,11,2014,
18,11,2015,
18,11,2016,
18,11,2017,
18,11,2018,
18,11,2019,
18,11,2020,
18,11,2021,
18,11,2022,
18,11,2023,
18,12,2000,
18,12,2001,
18,12,2002,
18,12,2003,
18,12,2004,
18,12,2005,
18,12,2006,
18,12,2007,
18,12,2008,
18,12,2009,
18,12,2010,
18,12,2011,
18,12,2012,
18,12,2013,
18,12,2014,
18,12,2015,
18,12,2016,
18,12,2017,
18,12,2018,
18,12,2019,
18,12,2020,
18,12,2021,
18,12,2022,
18,12,2023,
18,13,2000,
18,13,2001,
18,13,2002,
18,13,2003,
18,13,2004,
18,13,2005,
18,13,2006,
18,13,2007,
18,13,2008,
18,13,2009,
18,13,2010,
18,13,2011,
18,13,2012,
18,13,2013,
18,13,2014,
18,13,2015,
18,13,2016,
18,13,2017,
18,13,2018,
18,13,2019,
18,13,2020,
18,13,2021,
18,13,2022,
18,13,2023,
18,14,2000,
18,14,2001,
18,14,2002,
18,14,2003,
18,14,2004,
18,14,2005,
18,14,2006,
18,14,2007,
18,14,2008,
18,14,2009,
18,14,2010,
18,14,2011,
18,14,2012,
18,14,2013,
18,14,2014,
18,14,2015,
18,14,2016,
18,14,2017,
18,14,2018,
18,14,2019,
18,14,2020,
18,14,2021,
18,14,2022,
18,14,2023,
18,15,2000,
18,15,2001,
18,15,2002,
18,15,2003,
18,15,2004,
18,15,2005,
18,15,2006,
18,15,2007,
18,15,2008,
18,15,2009,
18,15,2010,
18,15,2011,
18,15,2012,
18,15,2013,
18,15,2014,
18,15,2015,
18,15,2016,
18,15,2017,
18,15,2018,
18,15,2019,
18,15,2020,
18,15,2021,
18,15,2022,
18,15,2023,
18,16,2000,
18,16,2001,
18,16,2002,
18,16,2003,
18,16,2004,
18,16,2005,
18,16,2006,
18,16,2007,
18,16,2008,
18,16,2009,
18,16,2010,
18,16,2011,
18,16,2012,
18,16,2013,
18,16,2014,
18,16,2015,
18,16,2016,
18,16,2017,
18,16,2018,
18,16,2019,
18,16,2020,
18,16,2021,
18,16,2022,
18,16,2023,
18,17,2000,
18,17,2001,
18,17,2002,
18,17,2003,
18,17,2004,
18,17,2005,
18,17,2006,
18,17,2007,
18,17,2008,
18,17,2009,
18,17,2010,
18,17,2011,
18,17,2012,
18,17,2013,
18,17,2014,
18,17,2015,
18,17,2016,
18,17,2017,
18,17,2018,
18,17,2019,
18,17,2020,
18,17,2021,
18,17,2022,
18,17,2023,
18,18,2000,
18,18,2001,
18,18,2002,
18,18,2003,
18,18,2004,
18,18,2005,
18,18,2006,
18,18,2007,
18,18,2008,
18,18,2009,
18,18,2010,
18,18,2011,
18,18,2012,
18,18,2013,
18,18,2014,
18,18,2015,
18,18,2016,
18,18,2017,
18,18,2018,
18,18,2019,
18,18,2020,
18,18,2021,
18,18,2022,
18,18,2023,
18,19,2000,
18,19,2001,
18,19,2002,
18,19,2003,
18,19,2004,
18,19,2005,
18,19,2006,
18,19,2007,
18,19,2008,
18,19,2009,
18,19,2010,
18,19,2011,
18,19,2012,
18,19,2013,
18,19,2014,
18,19,2015,
18,19,2016,
18,19,2017,
18,19,2018,
18,19,2019,
18,19,2020,
18,19,2021,
18,19,2022,
18,19,2023,
19,0,2000,
19,0,2001,
19,0,2002,
19,0,2003,
19,0,2004,
19,0,2005,
19,0,2006,
19,0,2007,
19,0,2008,
19,0,2009,
19,0,2010,
19,0,2011,
19,0,2012,
19,0,2013,
19,0,2014,
19,0,2015,
19,0,2016,
19,0,2017,
19,0,2018,
19,0,2019,
19,0,2020,
19,0,2021,
19,0,2022,
19,0,2023,
19,1,2000,
19,1,2001,
19,1,2002,
19,1,2003,
19,1,2004,
19,1,2005,
19,1,2006,
19,1,2007,
19,1,2008,
19,1,2009,
19,1,2010,
19,1,2011,
19,1,2012,
19,1,2013,
19,1,2014,
19,1,2015,
19,1,2016,
19,1,2017,
19,1,2018,
19,1,2019,
19,1,2020,
19,1,2021,
19,1,2022,
19,1,2023,
19,2,2000,
19,2,2001,
19,2,2002,
19,2,2003,
19,2,2004,
19,2,2005,
19,2,2006,
19,2,2007,
19,2,2008,
19,2,2009,
19,2,2010,
19,2,2011,
19,2,2012,
19,2,2013,
19,2,2014,
19,2,2015,
19,2,2016,
19,2,2017,
19,2,2018,
19,2,2019,
19,2,2020,
19,2,2021,
19,2,2022,
19,2,2023,
19,3,2000,
19,3,2001,
19,3,2002,
19,3,2003,
19,3,2004,
19,3,2005,
19,3,2006,
19,3,2007,
19,3,2008,
19,3,2009,
19,3,2010,
19,3,2011,
19,3,2012,
19,3,2013,
19,3,2014,
19,3,2015,
19,3,2016,
19,3,2017,
19,3,2018,
19,3,2019,
19,3,2020,
19,3,2021,
19,3,2022,
19,3,2023,
19,4,2000,
19,4,2001,
19,4,2002,
19,4,2003,
19,4,2004,
19,4,2005,
19,4,2006,
19,4,2007,
19,4,2008,
19,4,2009,
19,4,2010,
19,4,2011,
19,4,2012,
19,4,2013,
19,4,2014,
19,4,2015,
19,4,2016,
19,4,2017,
19,4,2018,
19,4,2019,
19,4,2020,
19,4,2021,
19,4,2022,
19,4,2023,
19,5,2000,
19,5,2001,
19,5,2002,
19,5,2003,
19,5,2004,
19,5,2005,
19,5,2006,
19,5,2007,
19,5,2008,
19,5,2009,
19,5,2010,
19,5,2011,
19,5,2012,
19,5,2013,
19,5,2014,
19,5,2015,
19,5,2016,
19,5,2017,
19,5,2018,
19,5,2019,
19,5,2020,
19,5,2021,
19,5,2022,
19,5,2023,
19,6,2000,
19,6,2001,
19,6,2002,
19,6,2003,
19,6,2004,
19,6,2005,
19,6,2006,
19,6,2007,
19,6,2008,
19,6,2009,
19,6,2010,
19,6,2011,
19,6,2012,
19,6,2013,
19,6,2014,
19,6,2015,
19,6,2016,
19,6,2017,
19,6,2018,
19,6,2019,
19,6,2020,
19,6,2021,
19,6,2022,
19,6,2023,
19,7,2000,
19,7,2001,
19,7,2002,
19,7,2003,
19,7,2004,
19,7,2005,
19,7,2006,
19,7,2007,
19,7,2008,
19,7,2009,
19,7,2010,
19,7,2011,
19,7,2012,
19,7,2013,
19,7,2014,
19,7,2015,
19,7,2016,
19,7,2017,
19,7,2018,
19,7,2019,
19,7,2020,
19,7,2021,
19,7,2022,
19,7,2023,
19,8,2000,
19,8,2001,
19,8,2002,
19,8,2003,
19,8,2004,
19,8,2005,
19,8,2006,
19,8,2007,
19,8,2008,
19,8,2009,
19,8,2010,
19,8,2011,
19,8,2012,
19,8,2013,
19,8,2014,
19,8,2015,
19,8,2016,
19,8,2017,
19,8,2018,
19,8,2019,
19,8,2020,
19,8,2021,
19,8,2022,
19,8,2023,
19,9,2000,
19,9,2001,
19,9,2002,
19,9,2003,
19,9,2004,
19,9,2005,
19,9,2006,
19,9,2007,
19,9,2008,
19,9,2009,
19,9,2010,
19,9,2011,
19,9,2012,
19,9,2013,
19,9,2014,
19,9,2015,
19,9,2016,
19,9,2017,
19,9,2018,
19,9,2019,
19,9,2020,
