Region,Age,Year,MigrationCoefficient
3,0,2003,0.0006697923643670462
3,0,2004,0.0012390550140426236
3,0,2005,0.0009368878289753854
3,0,2006,-0.0002531538753639087
3,0,2007,0.0016723806338322601
3,0,2008,0.0012248607214824766
3,0,2009,0.0012565205802840499
3,0,2010,0.0009013881377321074
3,0,2011,-0.0005198766159498145
3,0,2012,3.3443697535199494e-05
3,0,2013,0.0009020144990478736
3,0,2014,0.002445932028836251
3,0,2015,0.001693561271768653
3,0,2016,0.0019067862836422743
3,0,2017,0.002345099975314737
3,0,2018,0.002593957258658806
3,0,2019,0.0015806912484421071
3,0,2020,0.0010671057044422086
3,0,2021,0.0016632393855086488
3,0,2022,0.0007514954759972345
3,0,2023,0.0017204301075268817
3,1,2000,0.0021932710444356714
3,1,2001,0.0011761118613059197
3,1,2002,0.00211882010801828
3,1,2003,0.0014307321260679394
3,1,2004,0.0012173571568819949
3,1,2005,0.001393166153394926
3,1,2006,0.000679168396030638
3,1,2007,0.002770819099673575
3,1,2008,0.0020411307093892014
3,1,2009,0.0035285815102328866
3,1,2010,0.0028119807421924927
3,1,2011,0.0021182988430829396
3,1,2012,0.003334755128155415
3,1,2013,0.002856040138942493
3,1,2014,0.002516019970908519
3,1,2015,0.005215072736540799
3,1,2016,0.008355503824409711
3,1,2017,0.0074977377515404835
3,1,2018,0.006675270348449112
3,1,2019,0.006094828358877835
3,1,2020,0.00356192601493434
3,1,2021,0.005414636178099879
3,1,2022,0.003450953325856268
3,1,2023,0.003381160865230396
3,2,2000,-0.0001787709497206704
3,2,2001,0.0014927994380049174
3,2,2002,0.0009290540540540541
3,2,2003,0.001062178282539423
3,2,2004,0.0019653315514327266
3,2,2005,0.001027673786977905
3,2,2006,-0.0005353319057815846
3,2,2007,0.001182112942447987
3,2,2008,0.0021150303609196973
3,2,2009,0.001611441232752543
3,2,2010,0.00023758612497030174
3,2,2011,0.001125127855438118
3,2,2012,0.000691663633054241
3,2,2013,0.00037479854578164235
3,2,2014,0.0021185624590732252
3,2,2015,0.003093551994036526
3,2,2016,0.005827418752334703
3,2,2017,0.006427750646365987
3,2,2018,0.0032688927943760986
3,2,2019,0.003765212129361931
3,2,2020,0.0014734291608002358
3,2,2021,0.0029737161859691758
3,2,2022,0.0014367357364068836
3,2,2023,0.0021581624788037613
3,3,2000,0.0014815710700571464
3,3,2001,0.0008494185876219209
3,3,2002,0.0008157319737800437
3,3,2003,0.00011168504816417702
3,3,2004,0.0008953068592057762
3,3,2005,0.0004030980968011287
3,3,2006,0.0003409575223753374
3,3,2007,0.0015897348549366946
3,3,2008,0.0012386281125870242
3,3,2009,0.0009964906199904683
3,3,2010,0.0009935634368655234
3,3,2011,-0.0004168056018672891
3,3,2012,0.0018089873782017021
3,3,2013,0.0018195482773624462
3,3,2014,0.0011052573407508383
3,3,2015,0.0039729085474289605
3,3,2016,0.00503711558854719
3,3,2017,0.004553874652670578
3,3,2018,0.004672897196261682
3,3,2019,0.004016922353745567
3,3,2020,0.002010338885697875
3,3,2021,0.0038948393378773127
3,3,2022,0.0030544386019177236
3,3,2023,0.0012211455132750335
3,4,2000,0.0010174532362839477
3,4,2001,0.0010346397384430742
3,4,2002,-0.0005165511600878137
3,4,2003,0.0015977276761938576
3,4,2004,0.0007169101173940317
3,4,2005,0.00034353931378022074
3,4,2006,-8.346200392271419e-05
3,4,2007,0.0009508168381018239
3,4,2008,0.0014273356401384083
3,4,2009,0.0031540135933543602
3,4,2010,0.0010453416960669018
3,4,2011,0.001938066147040236
3,4,2012,0.0017105852645297927
3,4,2013,0.0005473453749315818
3,4,2014,0.0010992232155943133
3,4,2015,0.0015691868758915834
3,4,2016,0.003676222596964587
3,4,2017,0.0032437600300474615
3,4,2018,0.0032587515957804205
3,4,2019,0.003969061673112151
3,4,2020,0.00171051281174096
3,4,2021,0.0033122224648758827
3,4,2022,0.0030587884213667564
3,4,2023,0.0006878367534105239
3,5,2000,0.0007040426872197725
3,5,2001,0.001515095524925169
3,5,2002,0.0008919015340706386
3,5,2003,0.0010469377072064212
3,5,2004,0.0006336712913553895
3,5,2005,0.0003570153516601214
3,5,2006,-0.00031730921783277807
3,5,2007,0.0012679494088185881
3,5,2008,0.001434851630235682
3,5,2009,0.0007157769161944528
3,5,2010,0.00017359101955792154
3,5,2011,5.778843653384958e-05
3,5,2012,0.00030697103309705863
3,5,2013,0.0005189712835889747
3,5,2014,0.001208911404064245
3,5,2015,0.002189552705661558
3,5,2016,0.004069474744084578
3,5,2017,0.0058516460385619265
3,5,2018,0.004470810764336686
3,5,2019,0.00419822549231768
3,5,2020,0.002852947346339417
3,5,2021,0.0029771749917300696
3,5,2022,0.0019842844670211923
3,5,2023,0.001185141291063294
3,6,2000,0.000569130368796479
3,6,2001,-0.00011379585024466107
3,6,2002,0.00038687712782420303
3,6,2003,0.00025092004014720643
3,6,2004,0.0006870491240123669
3,6,2005,-0.0002471780505891077
3,6,2006,0.0006221565501419294
3,6,2007,0.0008119079837618403
3,6,2008,0.0011003694097304095
3,6,2009,0.0015202307632338037
3,6,2010,0.0005360603686445919
3,6,2011,0.0005155746509129968
3,6,2012,0.0007544825137582106
3,6,2013,0.0008062348830959419
3,6,2014,0.0016741071428571428
3,6,2015,0.0025304903343565917
3,6,2016,0.00497918186891016
3,6,2017,0.005199011335549305
3,6,2018,0.004915180513266637
3,6,2019,0.004160947151681537
3,6,2020,0.0012473493825620556
3,6,2021,0.002413612776056961
3,6,2022,0.0018528526210144368
3,6,2023,0.00021769102387344895
3,7,2000,-0.0002473410833539451
3,7,2001,0.001305177202904856
3,7,2002,0.0006106041588927712
3,7,2003,0.000400547414800227
3,7,2004,0.0006059789927282521
3,7,2005,0.00016986580601324953
3,7,2006,0.000179700977573318
3,7,2007,0.0006586169045005489
3,7,2008,0.0005628517823639775
3,7,2009,0.00112838059185382
3,7,2010,0.0005085915646456207
3,7,2011,0.0004906083543594057
3,7,2012,0.0007531409400568279
3,7,2013,0.0009180026884364447
3,7,2014,0.0006080972955672907
3,7,2015,0.00209939211631259
3,7,2016,0.0018432891777055737
3,7,2017,0.0035117207431641503
3,7,2018,0.0027532878357400194
3,7,2019,0.00179364537068671
3,7,2020,0.0012588693064774549
3,7,2021,0.0012446755545721083
3,7,2022,0.000799177988354835
3,7,2023,-0.00014327468622843715
3,8,2000,0.00040299108941924507
3,8,2001,0.000663129973474801
3,8,2002,4.445432318292954e-05
3,8,2003,-0.001038890645467275
3,8,2004,0.0007243096423721141
3,8,2005,0.00035006344900013125
3,8,2006,0.0005129301132720667
3,8,2007,0.00024770869457517957
3,8,2008,0.0014168645171172552
3,8,2009,0.0009470444321679426
3,8,2010,0.0006331367971192276
3,8,2011,-8.023428410960003e-05
3,8,2012,0.0005131713992473486
3,8,2013,0.0019630938358853552
3,8,2014,0.0015759134077053872
3,8,2015,0.0037267573246639973
3,8,2016,0.002964149809733627
3,8,2017,0.003091891000535928
3,8,2018,0.0026495549575657213
3,8,2019,0.002711093620184529
3,8,2020,0.0029738126941855304
3,8,2021,0.001879613074771925
3,8,2022,0.0012118952176750257
3,8,2023,-0.0006285355122564425
3,9,2000,0.0009188361408882082
3,9,2001,0.0011801016702977488
3,9,2002,-0.00027316184839517416
3,9,2003,0.0005554269844943301
3,9,2004,0.0013503781058696435
3,9,2005,0.00043271311120726956
3,9,2006,0.0
3,9,2007,0.0009241030173972438
3,9,2008,0.0009413005007718664
3,9,2009,0.0007641921397379913
3,9,2010,0.0006463464416927473
3,9,2011,-0.00020680384655154586
3,9,2012,0.0009143553794574825
3,9,2013,0.0008911739502999143
3,9,2014,0.0013140150074345586
3,9,2015,0.0027117908666883608
3,9,2016,0.0026599730256256556
3,9,2017,0.00447824576303903
3,9,2018,0.0031242767877806064
3,9,2019,0.0018645121193287756
3,9,2020,0.0009400616680454237
3,9,2021,0.0017313146940730099
3,9,2022,0.0010176866928691746
3,9,2023,0.0008417508417508417
3,10,2000,-0.0003925417075564279
3,10,2001,0.0014455044810638912
3,10,2002,0.0004313399266722125
3,10,2003,0.000511063011063011
3,10,2004,0.0007638746070452743
3,10,2005,-0.0001466834863731041
3,10,2006,0.0007124333874782708
3,10,2007,0.0013290802764486975
3,10,2008,0.0014174020392300306
3,10,2009,0.0006658676255160474
3,10,2010,-0.00021926939437793273
3,10,2011,0.000133612434863938
3,10,2012,0.0006805190091643227
3,10,2013,0.0018621128167862658
3,10,2014,0.0008330045157613223
3,10,2015,0.0035636082607015587
3,10,2016,0.002976928801786157
3,10,2017,0.0027142747916507376
3,10,2018,0.0023359860632695888
3,10,2019,0.002622586028768974
3,10,2020,0.0016101763143064165
3,10,2021,0.0021426122728830993
3,10,2022,0.0004797836611855018
3,10,2023,0.0011619221512158685
3,11,2000,0.0008320786116174023
3,11,2001,0.0001994893073731248
3,11,2002,0.0006986684201874075
3,11,2003,0.00016516640515319185
3,11,2004,-0.00026213464983179696
3,11,2005,-0.0003108900337537751
3,11,2006,0.0005042170883755042
3,11,2007,0.0018179275625786603
3,11,2008,0.000716942241340682
3,11,2009,0.0015648772006085633
3,11,2010,0.0009925110529639988
3,11,2011,0.0008623819898329702
3,11,2012,0.001013451262207481
3,11,2013,0.0017901096442157081
3,11,2014,0.0014620511717910126
3,11,2015,0.002453018460003326
3,11,2016,0.003040486477836454
3,11,2017,0.003671236982093354
3,11,2018,0.003380343123000872
3,11,2019,0.002618068069769814
3,11,2020,0.0007235640698756159
3,11,2021,0.0012172442941673712
3,11,2022,0.0007493443237167478
3,11,2023,0.000893102500687002
3,12,2000,0.0005744237811445394
3,12,2001,0.0004825359118072826
3,12,2002,0.0008424599831508003
3,12,2003,0.00045866299736268775
3,12,2004,0.00050021162799646
3,12,2005,0.0002231644722160232
3,12,2006,0.001018626309662398
3,12,2007,0.0002779708130646282
3,12,2008,0.0009968764537781618
3,12,2009,0.0006444960041247745
3,12,2010,0.0004449388209121246
3,12,2011,0.00018343014368694588
3,12,2012,0.000689386446063004
3,12,2013,0.0014652014652014652
3,12,2014,0.0014325809846801544
3,12,2015,0.0015661930119315432
3,12,2016,0.003099842694549829
3,12,2017,0.003623024319550745
3,12,2018,0.0026481881979079315
3,12,2019,0.0018520151688861451
3,12,2020,0.002146786528914531
3,12,2021,0.003010262257696693
3,12,2022,0.0019155340691416583
3,12,2023,0.0007502868743931503
3,13,2000,0.00021519259737465033
3,13,2001,-0.00016576875259013675
3,13,2002,0.0003069721039100572
3,13,2003,-0.00039671519815924147
3,13,2004,0.0007569721115537848
3,13,2005,8.078849571820973e-05
3,13,2006,0.0003005452749989266
3,13,2007,0.0007441453272050777
3,13,2008,0.0005798542080848244
3,13,2009,0.0007511959830783221
3,13,2010,0.0001592356687898089
3,13,2011,8.182636445462728e-05
3,13,2012,0.0010704874835309618
3,13,2013,0.0004360338362256911
3,13,2014,0.0016012810248198558
3,13,2015,0.0032144005143040825
3,13,2016,0.002425712553062462
3,13,2017,0.0029702970297029703
3,13,2018,0.0036499522030068654
3,13,2019,0.0027998554913294797
3,13,2020,0.003003959765144964
3,13,2021,0.0016598275623587993
3,13,2022,0.0015633375022333393
3,13,2023,0.0014588517978203037
3,14,2000,0.0004980699788320259
3,14,2001,0.0006791307126877596
3,14,2002,0.00022515761032722905
3,14,2003,0.000618024502853819
3,14,2004,0.0010215200217924272
3,14,2005,-0.0002756624513283484
3,14,2006,0.00047019311502938705
3,14,2007,0.0009105625252934035
3,14,2008,0.0018049926778598918
3,14,2009,0.0022420726716253247
3,14,2010,0.0015873015873015873
3,14,2011,0.0006816116328385338
3,14,2012,0.0004534804625500718
3,14,2013,0.001254323615492797
3,14,2014,0.0013667762550330612
3,14,2015,0.0023785498053913797
3,14,2016,0.0025449668122571106
3,14,2017,0.0023344512395607284
3,14,2018,0.002477921087743821
3,14,2019,0.0023338694925410792
3,14,2020,0.0012819338888380185
3,14,2021,0.001736942980354576
3,14,2022,0.0016090810684298293
3,14,2023,0.00046682616560658226
3,15,2000,0.0010061880565477687
3,15,2001,0.00010296010296010296
3,15,2002,0.0007496251874062968
3,15,2003,0.0012693453107454962
3,15,2004,0.0006376299784186777
3,15,2005,0.00024854600586568575
3,15,2006,0.00040451028973049504
3,15,2007,0.0021944373564684867
3,15,2008,0.0010762682843305123
3,15,2009,0.0007606370335155693
3,15,2010,0.0009542851949468327
3,15,2011,0.00074673304293715
3,15,2012,0.0011560693641618498
3,15,2013,0.0020496178316751355
3,15,2014,0.002257434339049273
3,15,2015,0.003077640475635346
3,15,2016,0.004605200038376667
3,15,2017,0.004124656278643446
3,15,2018,0.003053035589672017
3,15,2019,0.002691374365762188
3,15,2020,0.002308005611621487
3,15,2021,0.0021636240703177823
3,15,2022,0.0023584905660377358
3,15,2023,0.0011306100378508579
3,16,2000,0.0009114385538508279
3,16,2001,0.0008279002380213184
3,16,2002,0.00089126559714795
3,16,2003,0.00047505938242280285
3,16,2004,-0.00034386206218991013
3,16,2005,0.0008410428931875525
3,16,2006,0.0017431146969470591
3,16,2007,0.0010659431173990989
3,16,2008,0.0020464164457467096
3,16,2009,0.0018204422342598349
3,16,2010,0.0008165019338203695
3,16,2011,0.0024914607193088204
3,16,2012,0.0008528784648187633
3,16,2013,0.0021808665309683045
3,16,2014,0.0021287528444542316
3,16,2015,0.0037684869169510807
3,16,2016,0.0048573603508899115
3,16,2017,0.004671362359037991
3,16,2018,0.0043364456772278
3,16,2019,0.0030152391818107733
3,16,2020,0.0036453532221570437
3,16,2021,0.002173367884309956
3,16,2022,0.003129172229639519
3,16,2023,0.0013896609227348527
3,17,2000,0.0
3,17,2001,0.0006909844710332036
3,17,2002,0.0008373164009350034
3,17,2003,0.0009735137131155796
3,17,2004,0.0003664956353701606
3,17,2005,0.00035222542427153377
3,17,2006,0.0005384688479934117
3,17,2007,0.0008343118472282306
3,17,2008,0.0019860973187686196
3,17,2009,0.0011343460248569737
3,17,2010,0.0021287379624936645
3,17,2011,0.002438660229930822
3,17,2012,0.0018574640727343826
3,17,2013,0.0031466640444466295
3,17,2014,0.00254148602182688
3,17,2015,0.00454018059829491
3,17,2016,0.0066602267527581475
3,17,2017,0.00665242303583568
3,17,2018,0.00322641867527045
3,17,2019,0.002858568900585326
3,17,2020,0.0021548151831592907
3,17,2021,0.002730724922131672
3,17,2022,0.0012358305633682774
3,17,2023,0.00017316017316017316
3,18,2000,0.0012510425354462051
3,18,2001,0.0005716735743890238
3,18,2002,0.0010503242305233355
3,18,2003,-0.00030334546715201944
3,18,2004,-0.00013164245908113564
3,18,2005,0.0004050222762251924
3,18,2006,0.0016662913758162575
3,18,2007,0.0009123649459783914
3,18,2008,0.0023996082272282077
3,18,2009,0.0030220610456331218
3,18,2010,0.0022065992713090777
3,18,2011,0.002560945579906427
3,18,2012,0.0001416029453412631
3,18,2013,0.0012665627435697584
3,18,2014,0.004065239751187735
3,18,2015,0.004895900301666584
3,18,2016,0.00704664205934519
3,18,2017,0.010066959131840221
3,18,2018,0.004904776633820865
3,18,2019,0.002138854429567524
3,18,2020,0.002759779217662587
3,18,2021,0.0026202219482120838
3,18,2022,0.002374869562088446
3,18,2023,0.0016668478457803385
3,19,2000,0.005555750905446745
3,19,2001,0.003928431127459733
3,19,2002,0.002448597457779698
3,19,2003,0.004573229314784212
3,19,2004,0.005756776205325018
3,19,2005,0.007619439868204283
3,19,2006,0.00578366627015054
3,19,2007,0.007603630120186411
3,19,2008,0.009284798570374111
3,19,2009,0.009107331025139245
3,19,2010,0.007710514990675656
3,19,2011,0.00862961684501208
3,19,2012,0.007569442128780553
3,19,2013,0.006620543546625178
3,19,2014,0.0074874147709169695
3,19,2015,0.00753895653271087
3,19,2016,0.04669001167250292
3,19,2017,0.05007690992992651
3,19,2018,0.06961478666436345
3,19,2019,0.06748166259168704
3,19,2020,0.05782652043868395
3,19,2021,0.06621160409556313
3,19,2022,0.06878216123499142
3,19,2023,0.06038135593220339
4,0,2000,0.004113687359760658
4,0,2001,0.004777374355054462
4,0,2002,0.011037955073586367
4,0,2003,0.004379284082254379
4,0,2004,0.005881271825032163
4,0,2005,0.0072585147962032385
4,0,2006,0.009827554236973854
4,0,2007,0.011351543100390209
4,0,2008,0.010145959416162335
4,0,2009,0.009471585244267198
4,0,2010,0.010752688172043012
4,0,2011,0.008793356130923302
4,0,2012,0.006565252201761409
4,0,2013,0.010559006211180125
4,0,2014,0.006077675659650163
4,0,2015,0.010304725452671868
4,0,2016,0.015632045693672027
4,0,2017,0.011451516954193932
4,0,2018,0.011030522816560894
4,0,2019,0.015257048092868989
4,0,2020,0.012502264903062148
4,0,2021,0.014173815740395375
4,0,2022,0.009945580784387315
4,0,2023,0.008824093612123537
4,1,2000,0.007172517931294828
4,1,2001,0.01411589895988113
4,1,2002,0.018018018018018018
4,1,2003,0.014169323414806943
4,1,2004,0.012011503975638639
4,1,2005,0.011687865245788931
4,1,2006,0.014418455623197693
4,1,2007,0.013884555382215289
4,1,2008,0.01373792270531401
4,1,2009,0.009066587395957193
4,1,2010,0.011292891269726364
4,1,2011,0.010946745562130178
4,1,2012,0.014595245260306951
4,1,2013,0.013322884012539185
4,1,2014,0.016181229773462782
4,1,2015,0.01368354828562441
4,1,2016,0.019066503965832825
4,1,2017,0.026720521982289885
4,1,2018,0.023499476126328394
4,1,2019,0.020967248239975513
4,1,2020,0.011998154130133826
4,1,2021,0.02608047690014903
4,1,2022,0.009520836584985173
4,1,2023,0.0065655776145068
4,2,2000,0.0028551034975017845
4,2,2001,0.009903874162540053
4,2,2002,0.008376963350785341
4,2,2003,0.00610391543843978
4,2,2004,0.006135844748858447
4,2,2005,0.007605108336920649
4,2,2006,0.006219660194174757
4,2,2007,0.010251771445801297
4,2,2008,0.015980331899200985
4,2,2009,0.012315670069680765
4,2,2010,0.006701536449820203
4,2,2011,0.009578544061302681
4,2,2012,0.010843005497861942
4,2,2013,0.010102467888584212
4,2,2014,0.01063044441163443
4,2,2015,0.01416555998229305
4,2,2016,0.021808268968650613
4,2,2017,0.01674678244689099
4,2,2018,0.015506232897537246
4,2,2019,0.015807357068990988
4,2,2020,0.008422887017136218
4,2,2021,0.006638418079096045
4,2,2022,0.006899350649350649
4,2,2023,0.0050518479127891515
4,3,2000,0.006198625522166824
4,3,2001,0.00864472950362521
4,3,2002,0.010627745500921071
4,3,2003,0.008021000437509114
4,3,2004,0.008306902280622263
4,3,2005,0.004143875352229405
4,3,2006,0.00751503006012024
4,3,2007,0.01195616074393889
4,3,2008,0.008544027898866609
4,3,2009,0.011090878993544115
4,3,2010,0.007185055085422321
4,3,2011,0.007651467832604622
4,3,2012,0.009895052473763119
4,3,2013,0.011342426417803302
4,3,2014,0.010548823948681396
4,3,2015,0.012829079246291595
4,3,2016,0.012925811229298506
4,3,2017,0.014016243122871365
4,3,2018,0.012180101272752155
4,3,2019,0.012431693989071037
4,3,2020,0.009662532448803
4,3,2021,0.01483984719365266
4,3,2022,0.009508963367108339
4,3,2023,0.000453035336756267
4,4,2000,0.0037437005039596834
4,4,2001,0.006806500902903181
4,4,2002,0.006727741196679072
4,4,2003,0.0028042624789680315
4,4,2004,0.004667609618104668
4,4,2005,0.006563926940639269
4,4,2006,0.003535567812190638
4,4,2007,0.006766696087084437
4,4,2008,0.011904761904761904
4,4,2009,0.013532763532763533
4,4,2010,0.007473622508792497
4,4,2011,0.009962264150943397
4,4,2012,0.011043872919818457
4,4,2013,0.013635711209989953
4,4,2014,0.011839445567427087
4,4,2015,0.012747657809860237
4,4,2016,0.021081162475530792
4,4,2017,0.01639344262295082
4,4,2018,0.017623282134195634
4,4,2019,0.009831230542356219
4,4,2020,0.013290632506004804
4,4,2021,0.006151007227433492
4,4,2022,0.00636574074074074
4,4,2023,-0.002538450052262207
4,5,2000,0.00460418832615476
4,5,2001,0.0043959375473700164
4,5,2002,0.00980392156862745
4,5,2003,0.0053256238587948874
4,5,2004,0.0025144209436473892
4,5,2005,0.003169572107765452
4,5,2006,0.006035087719298246
4,5,2007,0.006057342845605061
4,5,2008,0.006087071589254995
4,5,2009,0.00819672131147541
4,5,2010,0.004450625869262865
4,5,2011,0.007170514842965725
4,5,2012,0.006910748419350096
4,5,2013,0.01590186278964107
4,5,2014,0.012304622547389425
4,5,2015,0.013828723758747084
4,5,2016,0.01780069871901514
4,5,2017,0.01562228779725742
4,5,2018,0.011683396412703637
4,5,2019,0.01188024710913987
4,5,2020,0.006503561474140601
4,5,2021,0.005219206680584551
4,5,2022,0.0023943661971830986
4,5,2023,0.00014150275930380644
4,6,2000,0.004370282081843465
4,6,2001,0.004146047880165842
4,6,2002,0.0075856657075595085
4,6,2003,0.007868674535341203
4,6,2004,0.003134796238244514
4,6,2005,0.003585771658060815
4,6,2006,0.002173913043478261
4,6,2007,0.005633373934226553
4,6,2008,0.012840859904775646
4,6,2009,0.007482333379520576
4,6,2010,0.004919376878928669
4,6,2011,0.007467944201775398
4,6,2012,0.0077853468650076465
4,6,2013,0.011434946311532562
4,6,2014,0.010039592760180996
4,6,2015,0.009382439434252906
4,6,2016,0.01020979020979021
4,6,2017,0.009887005649717515
4,6,2018,0.009978617248752673
4,6,2019,0.010026540843409024
4,6,2020,0.00568793235972329
4,6,2021,0.006714481916679384
4,6,2022,0.0054802422843957315
4,6,2023,-0.0021729682746631897
4,7,2000,0.004133496631965708
4,7,2001,0.010602847621932747
4,7,2002,0.004743687834736037
4,7,2003,0.0071231989638983325
4,7,2004,0.002637652489284537
4,7,2005,0.007138221933809215
4,7,2006,0.004930662557781202
4,7,2007,0.008630778232884728
4,7,2008,0.009924812030075189
4,7,2009,0.006573050492978787
4,7,2010,0.005637665701660826
4,7,2011,0.011109372555155688
4,7,2012,0.0072152287381025484
4,7,2013,0.01443298969072165
4,7,2014,0.010575112270027524
4,7,2015,0.007027406886858749
4,7,2016,0.012317271250676774
4,7,2017,0.009743726641751202
4,7,2018,0.009589411129119395
4,7,2019,0.00975954738330976
4,7,2020,0.005209840810419681
4,7,2021,-0.0011942080907598148
4,7,2022,0.0024645717806531116
4,7,2023,-0.0052551279877945415
4,8,2000,0.002695871946082561
4,8,2001,0.006747638326585695
4,8,2002,0.006696035242290749
4,8,2003,0.007101568951279934
4,8,2004,0.001114294810569882
4,8,2005,0.0034294621979734994
4,8,2006,0.0053199349785724845
4,8,2007,0.007946643961969632
4,8,2008,0.007728638900815801
4,8,2009,0.007063841130214581
4,8,2010,0.0004060089321965083
4,8,2011,0.004900013243279036
4,8,2012,0.006242366671190121
4,8,2013,0.009311241955360811
4,8,2014,0.011123952614851199
4,8,2015,0.009475951184493897
4,8,2016,0.01335113484646195
4,8,2017,0.009155937052932762
4,8,2018,0.009577233547680941
4,8,2019,0.00667574931880109
4,8,2020,0.00794889992902768
4,8,2021,0.006512401274767909
4,8,2022,0.002498265093684941
4,8,2023,-0.004990731498645373
4,9,2000,0.006063328093420166
4,9,2001,0.013591800356506239
4,9,2002,0.016125369066545537
4,9,2003,0.011956771671648655
4,9,2004,0.005822077317186773
4,9,2005,-0.0004811161895597787
4,9,2006,0.0070149975810353165
4,9,2007,0.008726784515551577
4,9,2008,0.013580805794477138
4,9,2009,0.009655172413793104
4,9,2010,0.00322506334945865
4,9,2011,0.008244994110718492
4,9,2012,0.011405901314158196
4,9,2013,0.021144278606965175
4,9,2014,0.022454308093994776
4,9,2015,0.016245938515371157
4,9,2016,0.02112337974075852
4,9,2017,0.014632871701071335
4,9,2018,0.01615466101694915
4,9,2019,0.006188757091284167
4,9,2020,0.01586502140518761
4,9,2021,0.00977939504207414
4,9,2022,0.00612383760489907
4,9,2023,-0.0010972130787798991
4,10,2000,0.0030152918371742408
4,10,2001,0.006198347107438017
4,10,2002,0.010803378511098017
4,10,2003,0.005005005005005005
4,10,2004,0.006450312437008668
4,10,2005,0.004214075010535188
4,10,2006,0.006069485140226036
4,10,2007,0.008548931383577053
4,10,2008,0.014947683109118086
4,10,2009,0.012639029322548028
4,10,2010,0.006753246753246753
4,10,2011,0.010169491525423728
4,10,2012,0.013850415512465374
4,10,2013,0.017130620985010708
4,10,2014,0.01469258589511754
4,10,2015,0.01469961653174265
4,10,2016,0.017270429654591406
4,10,2017,0.015324843513921865
4,10,2018,0.014975041597337771
4,10,2019,0.013978718965157521
4,10,2020,0.011635027556644213
4,10,2021,0.0018983336848766082
4,10,2022,0.0034587995930824007
4,10,2023,-0.000427715996578272
4,11,2000,0.005141388174807198
4,11,2001,0.009987770077456177
4,11,2002,0.011277464514874587
4,11,2003,0.007695126419934042
4,11,2004,0.005232666791253972
4,11,2005,0.0034688764694546155
4,11,2006,0.0016869728209934396
4,11,2007,0.010482180293501049
4,11,2008,0.011451331839681354
4,11,2009,0.009814856123131831
4,11,2010,0.006953790937640198
4,11,2011,0.007251302968502153
4,11,2012,0.010337698139214336
4,11,2013,0.012763982362497098
4,11,2014,0.01814662472780063
4,11,2015,0.016500849308420287
4,11,2016,0.017857142857142856
4,11,2017,0.011088481556913329
4,11,2018,0.010080183276059565
4,11,2019,0.012245841035120148
4,11,2020,0.01036025429715093
4,11,2021,0.016535044422507403
4,11,2022,-0.001492908683752177
4,11,2023,-0.007364544976328248
4,12,2000,0.0022404779686333084
4,12,2001,0.007453714835296946
4,12,2002,0.016129032258064516
4,12,2003,0.0050105485232067514
4,12,2004,0.00695338655678599
4,12,2005,0.003971208736659221
4,12,2006,-0.0009070294784580499
4,12,2007,0.007429085997298514
4,12,2008,0.009172308364271676
4,12,2009,0.01778825546506644
4,12,2010,0.0075881870385561935
4,12,2011,0.00944324217981507
4,12,2012,0.007842348682887593
4,12,2013,0.012278582930756845
4,12,2014,0.015829463908822287
4,12,2015,0.0083315975838367
4,12,2016,0.017280071813285457
4,12,2017,0.011105626850937808
4,12,2018,0.01886317907444668
4,12,2019,0.013100436681222707
4,12,2020,0.011926367643246047
4,12,2021,0.005023863350916855
4,12,2022,0.0018399264029438822
4,12,2023,-0.0004476275738585497
4,13,2000,0.004011824324324324
4,13,2001,0.008373456144023446
4,13,2002,0.009685751183814033
4,13,2003,0.006659729448491155
4,13,2004,0.001248179737882255
4,13,2005,0.0008125126955108674
4,13,2006,0.005222477543346564
4,13,2007,0.006986027944111776
4,13,2008,0.015271966527196652
4,13,2009,0.010139659460493592
4,13,2010,0.0057699960206923995
4,13,2011,0.009706889988580129
4,13,2012,0.010845986984815618
4,13,2013,0.013786764705882353
4,13,2014,0.010632238465919878
4,13,2015,0.010966542750929368
4,13,2016,0.019119958093242535
4,13,2017,0.010261421939897385
4,13,2018,0.015287769784172662
4,13,2019,0.009934522465567848
4,13,2020,0.010730593607305937
4,13,2021,0.00345383375546857
4,13,2022,-0.003259604190919674
4,13,2023,-0.004366812227074236
4,14,2000,0.001208605269518975
4,14,2001,0.003789567543468569
4,14,2002,0.008359692724807953
4,14,2003,0.006855575868372943
4,14,2004,0.0032535440390425285
4,14,2005,0.003778932451582428
4,14,2006,0.004692516670782909
4,14,2007,0.0067618332081141996
4,14,2008,0.015526315789473685
4,14,2009,0.01240079365079365
4,14,2010,0.008622754491017964
4,14,2011,0.0015592515592515593
4,14,2012,0.00899708917703096
4,14,2013,0.01380721043211455
4,14,2014,0.015841584158415842
4,14,2015,0.009410710284561953
4,14,2016,0.01429528702255975
4,14,2017,0.0142169728783902
4,14,2018,0.014291808873720136
4,14,2019,0.01187308085977482
4,14,2020,0.008492988346829943
4,14,2021,0.0044132397191574725
4,14,2022,0.0
4,14,2023,-0.0014792899408284023
4,15,2000,0.0008357709987463436
4,15,2001,0.00224870699347875
4,15,2002,0.0086164451009355
4,15,2003,0.003268795574553684
4,15,2004,0.005885363357215967
4,15,2005,-0.0005159958720330237
4,15,2006,0.002420721374969741
4,15,2007,0.012286689419795221
4,15,2008,0.01243615367532756
4,15,2009,0.01077943615257048
4,15,2010,0.003523316062176166
